Job Title,Job Link,Job ID,Company Name,Location,Job Posting,Salary,Job Description
Back-End Software Developer,https://malaysia.indeed.com/rc/clk?jk=4e697938afd712c6&fccid=b1c833366476c2fe&vjs=3,job_4e697938afd712c6,JAC Malaysia,Kuala Lumpur,"Posted
Posted 10 days ago",,"Contract type:
Permanent

Location:
Kuala Lumpur

Specialisation:
Information Technology

Reference:
PR/156053

Contact details:
Shamini Govindasamy

Contact email:
shamini.g@jac-recruitment.com

Job published:
October 09, 2023 13:48

Company Introduction:
Rapidly expanding organization and 1 of the biggest tour and activity site in Japan.
Job Description:
Software Developer is generally responsible for the development, design and implementation of new or modified software products or ongoing business projects.

Typically, a Software Developer will be involved in liaising with the Project Manager and Development Manager to ensure software projects meet requirements.

Responsibilities:
Responsible for software development and provide solution with PHP (golang/ nodejs)
Researching, designing, implementing, and managing software programs
Testing and evaluating new programs.
Identifying areas for modification in existing programs and subsequently developing these modifications
Writing and implementing efficient code
Collaborate with other team members and stakeholders.

Skills and Qualifications:
Candidates must possess at least a Professional Certificate, Diploma, Bachelor Degree, in Computer Science/Information Technology or equivalent.
At least 3-5 year(s) of working experience in the related field is required for this position.
Familiar with Git, PHP, MYSQL, HTML, JavaScript, CSS, Linux.
Good understanding in CI/CD, automation testing and validation.
Good understanding of asynchronous request handling, partial page updates, and AJAX.
Experience in maintaining e-commerce applications with medium or high traffic volume.
Experience in web application’s speed improvement or optimisation tasks.
Experience in API development or API related services.
Experience in cloud service platforms such as AWS, GCP and Azure.
Experience in server configuration such as Linux environment.
Experience in working with agile development.
Knowledge on CakePHP, Laravel, other MVC Platform will be an added advantage.
Experience with Docker, JS framework such as VueJS, AngularJS, ReactJS, JQuery will be an added advantage
Open for Malaysian or Malaysian PR status candidates only
#LI-JACMY"
Medior Front End Developer (Vue.js),https://malaysia.indeed.com/company/Hitower-IT/jobs/Front-End-Developer-7d98bdf76e25f103?fccid=13db44ebaa4c88ac&vjs=3,job_7d98bdf76e25f103,HiTower IT,Kuala Lumpur,"Employer
Active 4 days ago","RM 5,500 - RM 7,500 a month","Front End Developer (Vue.js)
Are you up for a challenge and do you enjoy working for an international organization? Then we are looking for you!
#our company
Hitower IT is part of a big Dutch concern. They provide payments for thousands of employees in the Netherlands. Hitower IT is growing tremendously and therefore we are going to expand to Kuala Lumpur. We are one of the fastest growing companies in Eindhoven, The Netherlands (maybe you know it from football club PSV?). In our work environment is a great atmosphere that will feel like your second home. You will experience a lot of personal freedom within our open culture and friendly working hours.
Hitower IT is looking for a developers of any level (from junior up to super senior) to join our new team in Kuala Lumpur. In this role, you will design and create projects using Vue.js. You will have the opportunity to develop yourself tremendously and there are many opportunities for advancement.
#our offer
- We offer you an above average salary of 5.5K-7.5K;
- Working fixed hours from 9 hours to 5 hours with a good work-life balance;
- Working at the coolest Payroll company in the world;
- A varied and independent job with room for your own initiative;
- Being part of a growing and ambitious company;
- A tight and open environment, where hard work and humor go hand in hand;
- Plenty of development and growth opportunities;
- Training budget of 10% of your annual salary to further develop yourself.
#your job
As a developer you will be part of a new, but fun and driven team. You will be working on optimizing the in-house developed web application Payther. Payther is a back office system for the temporary employment industry. Our solutions are mainly based on the frontend on the JavaScript framework
Vue.js. The following work will be part of your duties:
- Developing SaaS cloud solutions (Software-as-a-Service);
- Building modules as a foundation for our platforms;
- Properly handling the issues that arise under the respective project in Gitlab;
The first year you will work on our in-house application Payther. After this you will also work for our clients.
#your profile
- 2-5 years of working experience in related work field;
- Knowledge of programming and experience with Vue.js;
- You have excellent communication skills in English;
- You have an acceptable travel time to get to our office (50450 in Kuala Lumpur), or are willing to live there.
Job Type: Full-time
Salary: RM5,500.00 - RM7,500.00 per month
Schedule:
Day shift
Monday to Friday
Ability to commute/relocate:
Kuala Lumpur: Reliably commute or planning to relocate before starting work (Required)
Application Question(s):
Do you live in de area of Kuala Lumpur currently?
Language:
English (Required)"
"Frontend Developer (Jalan Sultan Ismail, Kuala Lumpur)",https://malaysia.indeed.com/rc/clk?jk=ebce1b38aaf592b9&fccid=f75685aff4f72c16&vjs=3,job_ebce1b38aaf592b9,Fluxer Technology Sdn Bhd,Kuala Lumpur,"Posted
Posted 7 days ago",,"Job Responsibilities:
Develop and implement the user interface of websites or applications based on the design provided by the designer.
Use front-end technologies such as HTML, CSS, and JavaScript to create responsive and efficient user interfaces.
Ensure consistent appearance and performance of the website or application across different browsers and devices.
Optimize front-end code to improve the loading speed and performance of the website or application.
Collaborate closely with back-end developers to ensure seamless integration between the front-end and back-end.
Troubleshoot and fix front-end-related issues and errors.
Work with the design team to ensure consistency between design and front-end implementation.
Continuously learn and master new front-end technologies and best practices and apply them to projects.
Ensure the security and data protection of the website or application.
Provide technical advice and guidance on front-end development.

Job Requirements:
Proficiency in front-end technologies such as HTML, CSS, JavaScript, Ajax, WordPress, jQuery, MySQL, etc.
Experience with responsive design and mobile-first development.
Familiarity with at least one front-end framework (such as React, Angular, Vue, etc.).
Strong cross-browser and cross-device compatibility experience.
Familiarity with front-end build tools and task automation (such as Webpack, Gulp, etc.).
Some knowledge of web performance optimization.
Ability to collaborate closely with designers and back-end developers.
Excellent problem-solving and analytical skills.
Sensitivity to front-end development trends and best practices and the ability to apply them to work.
Prioritization given to candidates with relevant project experience (2 years or more) or certifications in front-end development.

Salary will be commensurate with experience and qualification.
Strong communication & writing skills in Mandarin would be an added advantage.
A portfolio demonstrating relevant design experience is required.


Interested candidates please submit your application through Jobstore"
"Backend Developer (PHP, working from Home)",https://malaysia.indeed.com/company/EBS-Malaysia/jobs/Back-End-Developer-268e9282d9aa2ee8?fccid=c1980ad58d6840c6&vjs=3,job_268e9282d9aa2ee8,EBS Malaysia,Remote in Kuala Lumpur,"Employer
Active 3 days ago","RM 7,000 - RM 9,000 a month","Industry: IT
Location: KL
Headcount: 1
Tenure: Permanent
Remuneration: Basic + Extra Benefits
Job Description:
We are looking for a Back-end Developer who is motivated to combine the art of design with the art of programming.
What you will be working on:
· Responsible for software development and provide solution with PHP (golang/nodejs)
· Researching, designing, implementing, and managing software programs
· Testing and evaluating new programs
· Identifying areas for modification in existing programs and subsequently developing these modifications
· Writing and implementing efficient code
· Collaborate with other team members and stakeholders
Skills and Qualifications:
· Candidates must possess at least a Professional Certificate, Diploma, Bachelor's Degree, in Computer Science/Information Technology or equivalent.
· At least 3-5 year(s) of working experience in the related field is required for this position.
· Familiar with Git, PHP, MYSQL, HTML, JavaScript, CSS, Linux.
· Good understanding in CI/CD, automation testing and validation.
· Good understanding of asynchronous request handling, partial page updates, and AJAX.
· Experience in maintaining e-commerce applications with medium or high traffic volume.
· Experience in web application’s speed improvement or optimisation tasks.
· Experience in API development or API related services.
· Experience in cloud service platforms such as AWS, GCP and Azure.
· Experience in server configuration such as Linux environment.
· Experience in working with agile development
· Knowledge on CakePHP, Laravel, other MVC Platform will be an added advantage
· Experience with Docker, JS framework such as VueJS, AngularJS, ReactJS, JQuery will be an added advantage.
If you are interested in the position, kindly apply directly online by clicking on the “Apply” button. Thank you.
Job Type: Full-time
Salary: RM7,000.00 - RM9,000.00 per month
Benefits:
Health insurance
Schedule:
Monday to Friday
Supplemental pay types:
13th month salary
Performance bonus
Application Question(s):
How many years of software development experience by using PHP?
How many proficiency in implementing CI/CD ?
How many proficiency in implementing UAT?
What is your expected salary?"
Junior iOS Developer,https://malaysia.indeed.com/company/YM-Global-Technologies-Sdn.-Bhd./jobs/Ios-Developer-c44651e802bb4681?fccid=5e0a82238de1361c&vjs=3,job_c44651e802bb4681,YM Global Technologies Sdn. Bhd.,Kuala Lumpur,"Employer
Active 3 days ago","RM 6,000 - RM 7,000 a month","Brief Job Summary
We are looking for an iOS developer responsible for the development and maintenance of applications aimed at a range of iOS devices including mobile phones and tablet computers. Your primary focus will be development of iOS applications and their integration with back-end services. You will be working alongside other engineers and developers working on different layers of the infrastructure. Therefore, a commitment to collaborative problem solving, sophisticated design, and the creation of quality products is essential.
Designing and building mobile applications for iOS platform.
Collaborating with the design team to define app features.
Ensuring quality and performance of the application to specifications.
Identifying potential problems and resolving application bottlenecks.
Fixing application bugs before the final release.
Maintaining the code and atomization of the application.
Designing and implementing application updates.
Requirements
BS/MS degree in Computer Science, Engineering or a related subject
3+ years of relevant experience
Proven working experience in software development
Working experience in iOS development
Strong knowledge in HPUX, Linux, Solaris
Language: SWIFT, Fastlane, Firebase
Strong knowledge in Oracle
Have published one or more iOS apps in the app store
Knowledge of C-based libraries.
Familiarity with push notifications, APIs, and cloud messaging.
Experience with continuous integration.
Job Type: Permanent
Salary: RM6,000.00 - RM7,000.00 per month
Benefits:
Health insurance
Maternity leave
Parental leave
Professional development
Schedule:
Day shift
Supplemental pay types:
13th month salary
Ability to commute/relocate:
Kuala Lumpur: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Required)"
Business Analyst cum Tester - Senior,https://malaysia.indeed.com/company/Recruit-Express/jobs/Business-Analyst-58e2860de9645152?fccid=0be2a12fdea46647&vjs=3,job_58e2860de9645152,Recruit Express,Kuala Lumpur,"Employer
Active 3 days ago","RM 5,000 - RM 7,000 a month","Conduct quality-control tests and analysis to ensure the Solution meets documented specifications, product requirements and the organization desired outcome
Plan and prepare testing activities such as test design, test cases, and test data and hold defect review meetings
Execute Manual or Automated test scripts according to document specifications and business scenarios.
Log defects accurately, identify course of action and perform preliminary root cause analysis and retest defects after fixes
Analyze and communicate test results accurately to project team and developer, document software product defects accurately and track it to closure
Ensure that the test environment is maintained and remain ‘Fit for purpose' for the program of project deliverables
Support functional/technical testing, front end application and back-end application testing
Document all requirement and the business solution such that Stakeholders, Developer and Test team understand clearly.
Facilitate requirements elicitation sessions and walkthroughs with Business and Developer.
Assess the feasibility and impact of the recommended solution from Business perspective.
Evolve into a subject-matter expert who can easily liaise between Technical and Business.
Requirements :
Bachelor Degree in Computer Science or related technical discipline
At least 5 years of relevant experience in Financial or Asset Management industry
Ability to document and troubleshoot errors
Experienced in testing of the following application domains : Front-end, Back-end, API and/or mobile
Independently prepare test Script based on Functional design
Proven experience in Software Quality Assurance field
Good communication and interpersonal skills
Job Type: Contract
Contract length: 12 months
Salary: RM5,000.00 - RM7,000.00 per month
Benefits:
Opportunities for promotion
Schedule:
Monday to Friday
Supplemental pay types:
Overtime pay
Ability to commute/relocate:
Kuala Lumpur: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Preferred)
Experience:
Financial: 5 years (Preferred)"
Frontend Developer,https://malaysia.indeed.com/rc/clk?jk=32435ff089ad274e&fccid=f75685aff4f72c16&vjs=3,job_32435ff089ad274e,Fluxer Technology Sdn Bhd,Kuala Lumpur,"Posted
Posted 7 days ago",,"Job Responsibilities:
Develop and implement the user interface of websites or applications based on the design provided by the designer.
Use front-end technologies such as HTML, CSS, and JavaScript to create responsive and efficient user interfaces.
Ensure consistent appearance and performance of the website or application across different browsers and devices.
Optimize front-end code to improve the loading speed and performance of the website or application.
Collaborate closely with back-end developers to ensure seamless integration between the front-end and back-end.
Troubleshoot and fix front-end-related issues and errors.
Work with the design team to ensure consistency between design and front-end implementation.
Continuously learn and master new front-end technologies and best practices and apply them to projects.
Ensure the security and data protection of the website or application.
Provide technical advice and guidance on front-end development.

Job Requirements:
Proficiency in front-end technologies such as HTML, CSS, JavaScript, Ajax, WordPress, jQuery, MySQL, etc.
Experience with responsive design and mobile-first development.
Familiarity with at least one front-end framework (such as React, Angular, Vue, etc.).
Strong cross-browser and cross-device compatibility experience.
Familiarity with front-end build tools and task automation (such as Webpack, Gulp, etc.).
Some knowledge of web performance optimization.
Ability to collaborate closely with designers and back-end developers.
Excellent problem-solving and analytical skills.
Sensitivity to front-end development trends and best practices and the ability to apply them to work.
Prioritization given to candidates with relevant project experience (2 years or more) or certifications in front-end development.

Salary will be commensurate with experience and qualification.
Strong communication & writing skills in Mandarin would be an added advantage.
A portfolio demonstrating relevant design experience is required.


Interested candidates please submit your application through Jobstore"
Senior Backend Developer,https://malaysia.indeed.com/company/Tentacle-Technologies-Sdn-Bhd/jobs/Back-End-Developer-7636eaf4142d47c9?fccid=97bed597722c92e6&vjs=3,job_7636eaf4142d47c9,Tentacle Technologies Sdn Bhd,Kuala Lumpur,"Employer
Active 3 days ago","RM 8,000 - RM 13,000 a month","Architect and implement web/mobile back end with efficiency, speed, quality & robustness in mind
Assess efficiency and speed of current applications
Gather, document and analyze business requirements in order to help define scope of software development initiatives. May include web/mobile page mock-ups and interaction prototyping.
Produce and maintain documentation related to application software (e.q. scope requirements, logical and technical designs, testing and implementation plans).
Troubleshoot and implement bug fixes related to client and user reported issues.
Play proactive support role and take ownership of technical issues, and work with internal/ cross functional/ external team to resolve more advanced issues when necessary.
Collaborate with team members in all aspect of software design, coding, testing, documentation & deployment
Deliverables in agile scrum approach
Qualifications:
B.S. in Computer Science, Information Systems or equivalent
Experience in web / mobile application development & environment
At least 5 years hands on knowledge & experience in the following: Git version control, API, Nodejs, Java spring boot, MongoDB/MySQL/SQL Query, SQL/NOSQL .
Additional knowledge & experience in any of the following is a plus, ELK, Typescript, Flutter.
Job Types: Full-time, Contract
Pay: RM8,000.00 - RM13,000.00 per month
Benefits:
Health insurance
Opportunities for promotion
Professional development
Schedule:
Monday to Friday"
Angular Developer,https://malaysia.indeed.com/company/AMK/jobs/Developer-42cb2eb01d2e4570?fccid=427d4802e6260bde&vjs=3,job_42cb2eb01d2e4570,AMK,Wangsa Maju,"Employer
Active 3 days ago","RM 4,000 - RM 7,000 a month","Job Details:
Developed UI based on module assigned on internal projects.
Created components to be used in other modules.
Bug fixing and implement new features to the current project.
Requirements:
Years of experiences : 2 years and above
Skills needed as per below:
Front End: Angular14 or later, HTML5, CSS
Back End: Spring Boot
Database: MySQL
Repository: Gitlab
Job Type: Contract
Contract length: 12 months
Salary: RM4,000.00 - RM7,000.00 per month
Benefits:
Health insurance
Schedule:
Monday to Friday
Ability to commute/relocate:
Wangsa Maju: Reliably commute or planning to relocate before starting work (Required)
Experience:
Angular: 2 years (Required)"
"Full Stack Developer (Bukit Jalil, Kuala Lumpur)",https://malaysia.indeed.com/rc/clk?jk=1ebd49a8f9de719d&fccid=6539cceeb2393466&vjs=3,job_1ebd49a8f9de719d,ABOD Technology Services (M) SDN. BHD.,Bukit Jalil,"Posted
Posted 13 days ago",,"Job Description
We are seeking passionate Full Stack Developers to join our dynamic team at ABOD Technology Services. As a Full Stack Developer, you will play a crucial role in developing and maintaining our web applications and ensuring they deliver an exceptional user experience. You will work closely with cross-functional teams to design, develop, and deploy innovative software solutions.

Responsibilities:
Collaborate with product managers and stakeholders to understand and translate project requirements into technical specifications.
Design, develop, and implement scalable and maintainable web applications using modern programming languages and frameworks.
Write clean, efficient, and well-documented code following industry best practices.
Conduct thorough testing and debugging for software quality and reliability.
Optimize applications for speed and scalability.
Collaborate with front-end and back-end developers to integrate user-facing elements with server-side logic.
Stay updated with emerging technologies and industry trends, continuously improving technical skills.
Mentor and guide junior developers.
Implement processes for technical domains like source control, code review, CI/CD, and testing.
Work on database design and ERD.
Oversee the growth of the technical team in mindset, skillset, and career.
Participate in technical solutioning sessions, preparing groundwork for implementation.
Requirements:
Bachelor's Degree/Post-Graduate Diploma/Professional Degree in Computer Science / Information Technology / Information Business or equivalent.
Having a Github profile, a portfolio website or anything similar to showcase your skills and experience is an added advantage.
At least 3 - 5 years of experience in the related field.
Advanced knowledge in some or all of the following programming languages/technologies: C#, .NET Core, HTML, Javascript, CSS, MVC Razor, Java, Spring Boot, JBoss BPM, SQL Server, Oracle DB.
Intermediate knowledge in the following programming languages/technologies: Angular, Mobile development
Good understanding of OOP.
Good understanding of RESTful services.
Experience managing a project and leading a team as a technical team lead will be an advantage.
Experience in designing solutions.
Experience in system implementation and development.
Immediate availability is highly preferred.

Please note that this is a Hybrid work position as business and on-site meetings are required from time to time within the Bukit Jalil vicinity, other locations within Kuala Lumpur and Selangor depending on work requirement.


Interested candidates please submit your application through Jobstore"
Software Developer (Frontend),https://malaysia.indeed.com/rc/clk?jk=d69bc211bba45359&fccid=f75685aff4f72c16&vjs=3,job_d69bc211bba45359,Fluxer Technology Sdn Bhd,Kuala Lumpur,"Posted
Posted 7 days ago",,"Job Responsibilities:
Develop and implement the user interface of websites or applications based on the design provided by the designer.
Use front-end technologies such as HTML, CSS, and JavaScript to create responsive and efficient user interfaces.
Ensure consistent appearance and performance of the website or application across different browsers and devices.
Optimize front-end code to improve the loading speed and performance of the website or application.
Collaborate closely with back-end developers to ensure seamless integration between the front-end and back-end.
Troubleshoot and fix front-end-related issues and errors.
Work with the design team to ensure consistency between design and front-end implementation.
Continuously learn and master new front-end technologies and best practices and apply them to projects.
Ensure the security and data protection of the website or application.
Provide technical advice and guidance on front-end development.

Job Requirements:
Proficiency in front-end technologies such as HTML, CSS, JavaScript, Ajax, WordPress, jQuery, MySQL, etc.
Experience with responsive design and mobile-first development.
Familiarity with at least one front-end framework (such as React, Angular, Vue, etc.).
Strong cross-browser and cross-device compatibility experience.
Familiarity with front-end build tools and task automation (such as Webpack, Gulp, etc.).
Some knowledge of web performance optimization.
Ability to collaborate closely with designers and back-end developers.
Excellent problem-solving and analytical skills.
Sensitivity to front-end development trends and best practices and the ability to apply them to work.
Prioritization given to candidates with relevant project experience (2 years or more) or certifications in front-end development.

Salary will be commensurate with experience and qualification.
Strong communication & writing skills in Mandarin would be an added advantage.
A portfolio demonstrating relevant design experience is required.


Interested candidates please submit your application through Jobstore"
Senior Backend/Fullstack Engineer,https://malaysia.indeed.com/rc/clk?jk=9a38184ea17d2330&fccid=221ca870110e13b2&vjs=3,job_9a38184ea17d2330,Access,Kuala Lumpur,"Posted
Posted 13 days ago",,"Sector: Product & Engineering
Expiry Date: 05 November 2023
Job Ref: J9884
Join the Access Family and see how we make software ideas become a reality!
Our core value of Love Work, Love Life, Be You has been central to our success and so we looking for people to join us who share our passion for making things better every day and help us continue to grow. We are the number one UK headquartered software provider in the UK and are forecasted to grow to a global population of over 12,000 employees by 2026.

What are we all about?
At Access, we love software and how technology never stays the same. It's this passion that drives us to work closely across sectors to understand the business needs of our customers - from the Hospitality sector, to Manufacturing industry, to Not for Profit to Construction, and many more. We're passionate about helping our customers stay one step ahead of the challenges facing their industry and business, currently helping over 60,000 customers to have the freedom to do more.

About us:
You will be working on our product - Fathom. Fathom is transforming the way people create beautiful performance reports and access timely business insights. We helped thousands of advisers and business owners around the world to make better business decisions. We are looking for a NET Developer, someone who is passionate about building and scaling the backbone of a modern cloud application and who wants to work with a team dedicated to doing it the right way. We are working on complex scaling, quality and performance issues and utilizing a range of interesting technology and approaches (eg. queues, caching, logging, authorization, identity, functions as a service (FaaS), platform as a service (PaaS)) to help bring our vision to fruition.
In addition to working on the platform, there are also customer facing features to implement and maintain. Our work here includes rendering visualizations, integrations with other systems, coding accounting concepts, and general number-crunching. Our current team is dedicated to promoting clean architecture, developing using SOLID principles, implementing TDD where appropriate and utilizing pair programming. Quality and long-term sustainability are our guiding principles.
This is a talented group of designers, engineers, business analysts and product specialists who love to collaborate, including people who are recognized as leading practitioners in their respective crafts. This is an opportunity to join them and contribute to the quality, value and architecture of a modern web application in a period of rapid growth. We love you to be that person and help us build on this foundation.

Day-to-day, you will:
Implementing an exception logging framework for use across all our sites
Participating in QA through peer code reviews
Fixing a bug discovered by a customer
Collaborating with design and front-end teams on a new reporting component
Integrating with other applications through their APIs
Practicing TDD and ensuring we have appropriate coverage
Improving the performance of an SQL query
Your skills and experiences might also include:
Minimum 3 years experience as a software developer
Experience in C# and with the .NET framework; our technology stack covers SQL, C#, .Net Core, WebAPI, Signalr, Javascript frameworks
A practical understanding of test-driven development methodologies, SOLID principles and clean architecture.
Experience with Azure is helpful but not required (Azure functions, logic apps, Redis, CosmosDB, Service Bus etc.)
A degree in Computer Science/Engineering or related disciplines is helpful but not required.
English proficiency level

What does Access offer you?
We are a growing software company, and we deliver on what we say we do! We take the development of our people very seriously and we will work with you to carve out your success plan and an opportunity to accelerate your career and make a real difference. On top of a competitive salary, our wellbeing days taking you to 25 days leave a year and a health contribution you'll also be able to choose from a range of benefits to suit you. We pride ourselves on being an organization that gives back so you'll also have 3 charity days you can take to support something that matters to you.

At Access we all about helping everyone Love Work and Love Life. Why? Because we believe people can only be their best when they can be themselves. So, if you are excited about this role, but your past experience doesn't match perfectly, we still love to hear from you. You might just be whom we are looking for.
We love the fact that we all different. We believe by having more diverse perspectives at work improves how we run our business, helps us to better support our customers, and when you think about it, it just more fun!

What holding you back? Come and be part of our Amazing Access Family!
Love Work. Love Life. Be You."
Business Analyst cum Tester,https://malaysia.indeed.com/company/Recruit-Express-Service-Sdn-Bhd/jobs/Business-Analyst-0a7d05da2b19ba76?fccid=0a954ba2806c8b93&vjs=3,job_0a7d05da2b19ba76,Recruit Express Service Sdn Bhd,Kuala Lumpur,"Employer
Active 3 days ago","RM 7,000 - RM 9,000 a month","Job Responsibilities:
Conduct quality-control tests and analysis to ensure Solution meets documented specification, product requirements and the organization desired outcome
Plan and prepare testing activities such as test design, test cases, test data and hold defect review meetings
Execute Manual or Automated test scripts according to document specification and business scenario.
Log defects accurately, identify course of action and perform preliminary root cause analysis and retest defects after fixes
Analyze and communicate test results accurately to project team and developer, document software product defects accurately and track it to closure
Ensure that the test environment is maintained and remain ‘Fit for purpose' for the program of project deliverables
Support functional/technical testing, front end application and back-end application testing
Document all requirement and the business solution such that Stakeholders, Developer and Test team understand clearly.
Facilitate requirements elicitation sessions and walkthroughs with Business and Developer.
Assess the feasibility and impact of the recommended solution from Business perspective.
Evolve into a subject-matter expert who can easily liaise between Technical and Business.
Requirements :
Bachelor Degree in Computer Science or related technical discipline
At least 5 years of relevant experience in Financial or Asset Management industry
Ability to document and troubleshoot errors
Experienced in testing of the following application domains : Front-end, Back-end, API and/or mobile
Independently prepare test Script based on Functional design
Proven experience in Software Quality Assurance field
Good communication and interpersonal skills
Job Type: Full-time
Salary: RM7,000.00 - RM9,000.00 per month
Experience:
Business analysis: 3 years (Preferred)"
Golang Developer,https://malaysia.indeed.com/rc/clk?jk=921954eada6bcb06&fccid=b27856069e1e7a34&vjs=3,job_921954eada6bcb06,Ambition,Kuala Lumpur,"Posted
Posted 7 days ago",,"Job details
Posted 12 October 2023
SalaryNegotiable
LocationKuala Lumpur
Job type Permanent
DisciplineTechnology & Digital
Reference267122_1697076865

Our client is one of the promising software houses is currently expanding their IT Team by hiring Software Engineers from various technology as they are bidding multiple projects and, in both web, and mobile development in APAC Regions
Good work life balance
Young and energetic team
Opportunity to learn various technology
Key Responsibilities
Responsible for all aspects of the SDLC
Participate in software design, development, and maintenance of an applications.
Maintain existing web application and back-end application.
Convert existing project from other programming languages to Java, .NET core, Golang, PHP or Python.
Identify and solve complex problems using all available methods and resources.
Performs complex data processing and analysis regularly to provide informative reports for decision making.
Work closely with different teams on system integration and migration
Key Requirements
Candidate must possess at least a bachelor's degree in computer science/Information Technology or equivalent.
At least 2 years and above experience in developing web application/ web API with any language
Candidate with Java, NET, Python, PHP and Golang are encouraged to apply
Wiling to learn GOLANG
Database: MySQL/NoSQL/Oracle
Self-motivated, eager to learn, responsible, able to work in a team.
Proficient in Mandarin is a must as
How to Apply?

To apply, please click ""APPLY NOW"" or email Vimmal at Vimmal@ambition.com.my. Data provided is for recruitment purposes only.

Due to the volume of applications received, we regret to inform you that only shortlisted candidates will be notified.

JTK Number: JTKSM 995 | Company Registration Number: 201301019088 (1048918-T)

If this job isn't quite right for you, but you know someone who would be great at this role, why not take advantage of our referral scheme? We offer MYR500 in shopping vouchers for every referred candidate who we place in a role. Terms & Conditions Apply."
DevOps Engineer,https://malaysia.indeed.com/rc/clk?jk=4a59872b8a0674f3&fccid=bf12df10ea57c3a3&vjs=3,job_4a59872b8a0674f3,Cargobase,Kuala Lumpur,"Posted
Posted 10 days ago",,"Job Description

Reliable infrastructure and agile CI pipelines are fundamental in building a great agile product & internal developer experience. You'll be instrumental in creating a reliable product that is trusted by some of the largest companies in the world.

At Cargobase, we’re building a collaborative tool to connect shippers (logistic departments) and freight forwarders to work together on different kinds of freight. From urgent ad-hoc shipment to tenders with a 1-year validity, from invoicing and compliance to reporting & analytics. We offer the full suite and our partners rely on us in their day-to-day operations.

Our dedicated teams of back-end & front-end engineers are great at delivering high-quality, fast, and secure products to our partners, but they would love help on things such as how to configure CI pipelines, improve the infrastructure on AWS, or how to improve the server load by changing queries.

We are looking for people with a strong computer science or software engineering background. And regardless of whether you're just out of school or have been doing this work for 30 years, you are excited about creating and maintaining a fast and reliable infrastructure that powers a great product.

Responsibilities

Develop our platform and its APIs to ensure the best possible developer experience for your colleagues.
Iterate on our cloud infrastructure to support our growing business, all the while maintaining our impressive record in reliability.
Evangelize and explain new paradigms and tools to your fellow developers.
Work with, and improve, our static analysis tools and broader testing setup to catch bugs before they reach production.
Create high-quality code that is understandable, reliable, and reusable.

Job Requirements

You have at least two years of experience working with Linux.
You have at least two years of experience with a systems programming language (preferably Python).
You have at least 2 years experience with Kubernetes Cluster running on Production
You have experience with Ansible, Terraform, and Helm Chart
You have run a non-trivial service at AWS, GCP or Azure.
You have a great understanding of relational database technology.
You are a passionate learner who isn’t afraid of new tools and technologies.
Experience working on enterprise systems that serve a large user base is a plus.

What we offer

Competitive compensation
A positive no-nonsense / output-driven work environment
Preserve your autonomy. We’re independent by nature. Each team member is basically a manager of one
Passionate colleagues in different countries between Singapore and the United Status
Hardware of your choice

About Cargobase

Incorporated in 2013, Cargobase was founded with the vision to improve the collaboration between shippers and logistics service providers through a user-friendly transportation management software solution. Our initial solution changed the way spot-freight procurement was done and quickly grew to become the leading enterprise software provider in this segment.

Cargobase’s team is a unique blend of logistics and tech professionals. With our deep roots in the logistics industry, we understand the challenges shippers and LSPs face. Interwoven with a tech team devoted to building user-friendly products, we are proud to be transforming the TMS and logistics software space. Our team hails from over 10 nationalities and is spread out across USA, Europe, Asia and Africa.

Simplified and automated freight for all, is our vision. To realize that vision, our team at Cargobase dedicates our time, knowledge, skills, and efforts to develop the best transportation management software that will suit the needs of every company that offers transportation and freight services around the world. Our modular transportation management software now serves as a platform that covers all modes of freight services. We provide customization options for all major languages, and our product is being utilized by leading shippers and logistics service providers across the world."
Frontend Engineer,https://malaysia.indeed.com/rc/clk?jk=f524c2318144d51e&fccid=f75685aff4f72c16&vjs=3,job_f524c2318144d51e,Fluxer Technology Sdn Bhd,Kuala Lumpur,"Posted
Posted 7 days ago",,"Job Responsibilities:
Develop and implement the user interface of websites or applications based on the design provided by the designer.
Use front-end technologies such as HTML, CSS, and JavaScript to create responsive and efficient user interfaces.
Ensure consistent appearance and performance of the website or application across different browsers and devices.
Optimize front-end code to improve the loading speed and performance of the website or application.
Collaborate closely with back-end developers to ensure seamless integration between the front-end and back-end.
Troubleshoot and fix front-end-related issues and errors.
Work with the design team to ensure consistency between design and front-end implementation.
Continuously learn and master new front-end technologies and best practices and apply them to projects.
Ensure the security and data protection of the website or application.
Provide technical advice and guidance on front-end development.

Job Requirements:
Proficiency in front-end technologies such as HTML, CSS, JavaScript, Ajax, WordPress, jQuery, MySQL, etc.
Experience with responsive design and mobile-first development.
Familiarity with at least one front-end framework (such as React, Angular, Vue, etc.).
Strong cross-browser and cross-device compatibility experience.
Familiarity with front-end build tools and task automation (such as Webpack, Gulp, etc.).
Some knowledge of web performance optimization.
Ability to collaborate closely with designers and back-end developers.
Excellent problem-solving and analytical skills.
Sensitivity to front-end development trends and best practices and the ability to apply them to work.
Prioritization given to candidates with relevant project experience (2 years or more) or certifications in front-end development.

Salary will be commensurate with experience and qualification.
Strong communication & writing skills in Mandarin would be an added advantage.
A portfolio demonstrating relevant design experience is required.


Interested candidates please submit your application through Jobstore"
