Job Title,Job Link,Job ID,Company Name,Location,Job Posting,Salary,Job Description
Senior Backend/Fullstack Engineer,https://malaysia.indeed.com/rc/clk?jk=9a38184ea17d2330&fccid=221ca870110e13b2&vjs=3,job_9a38184ea17d2330,Access,Kuala Lumpur,"Posted
Posted 13 days ago",,"Sector: Product & Engineering
Expiry Date: 05 November 2023
Job Ref: J9884
Join the Access Family and see how we make software ideas become a reality!
Our core value of Love Work, Love Life, Be You has been central to our success and so we looking for people to join us who share our passion for making things better every day and help us continue to grow. We are the number one UK headquartered software provider in the UK and are forecasted to grow to a global population of over 12,000 employees by 2026.

What are we all about?
At Access, we love software and how technology never stays the same. It's this passion that drives us to work closely across sectors to understand the business needs of our customers - from the Hospitality sector, to Manufacturing industry, to Not for Profit to Construction, and many more. We're passionate about helping our customers stay one step ahead of the challenges facing their industry and business, currently helping over 60,000 customers to have the freedom to do more.

About us:
You will be working on our product - Fathom. Fathom is transforming the way people create beautiful performance reports and access timely business insights. We helped thousands of advisers and business owners around the world to make better business decisions. We are looking for a NET Developer, someone who is passionate about building and scaling the backbone of a modern cloud application and who wants to work with a team dedicated to doing it the right way. We are working on complex scaling, quality and performance issues and utilizing a range of interesting technology and approaches (eg. queues, caching, logging, authorization, identity, functions as a service (FaaS), platform as a service (PaaS)) to help bring our vision to fruition.
In addition to working on the platform, there are also customer facing features to implement and maintain. Our work here includes rendering visualizations, integrations with other systems, coding accounting concepts, and general number-crunching. Our current team is dedicated to promoting clean architecture, developing using SOLID principles, implementing TDD where appropriate and utilizing pair programming. Quality and long-term sustainability are our guiding principles.
This is a talented group of designers, engineers, business analysts and product specialists who love to collaborate, including people who are recognized as leading practitioners in their respective crafts. This is an opportunity to join them and contribute to the quality, value and architecture of a modern web application in a period of rapid growth. We love you to be that person and help us build on this foundation.

Day-to-day, you will:
Implementing an exception logging framework for use across all our sites
Participating in QA through peer code reviews
Fixing a bug discovered by a customer
Collaborating with design and front-end teams on a new reporting component
Integrating with other applications through their APIs
Practicing TDD and ensuring we have appropriate coverage
Improving the performance of an SQL query
Your skills and experiences might also include:
Minimum 3 years experience as a software developer
Experience in C# and with the .NET framework; our technology stack covers SQL, C#, .Net Core, WebAPI, Signalr, Javascript frameworks
A practical understanding of test-driven development methodologies, SOLID principles and clean architecture.
Experience with Azure is helpful but not required (Azure functions, logic apps, Redis, CosmosDB, Service Bus etc.)
A degree in Computer Science/Engineering or related disciplines is helpful but not required.
English proficiency level

What does Access offer you?
We are a growing software company, and we deliver on what we say we do! We take the development of our people very seriously and we will work with you to carve out your success plan and an opportunity to accelerate your career and make a real difference. On top of a competitive salary, our wellbeing days taking you to 25 days leave a year and a health contribution you'll also be able to choose from a range of benefits to suit you. We pride ourselves on being an organization that gives back so you'll also have 3 charity days you can take to support something that matters to you.

At Access we all about helping everyone Love Work and Love Life. Why? Because we believe people can only be their best when they can be themselves. So, if you are excited about this role, but your past experience doesn't match perfectly, we still love to hear from you. You might just be whom we are looking for.
We love the fact that we all different. We believe by having more diverse perspectives at work improves how we run our business, helps us to better support our customers, and when you think about it, it just more fun!

What holding you back? Come and be part of our Amazing Access Family!
Love Work. Love Life. Be You."
Senior Principal Engineer (Full Stack),https://malaysia.indeed.com/company/Horizontal-Talents/jobs/Full-Stack-Developer-37b0f57473f96d79?fccid=d8fbbe49d6e8aee2&vjs=3,job_37b0f57473f96d79,Horizontal Talents,Bangsar South,"Employer
Active 4 days ago","RM 25,000 a month","What will you do?
Guide and Influence complex/high impact decisions across approaches to engineering, deployment and operations for platform services teams.
Provide technical leadership to build, develop and scale many of our core platform services.
Define the technical vision for the core platform services products and influence the team by writing clean, maintainable and scalable systems.
Work with technical stakeholders, to own and build a complex collection of platform products and services.
You will be writing core frameworks, services, internal tools that help teams build products faster. Write clean, maintainable code. Practice and influence team to adopt best practices for
writing software - TDD, Peer Coding/Review, design patterns, automated CI etc.
Strong leadership skills - influence teams without authority, collaborate with other teams efficiently.
You will be a developer advocate for the platform services - the adoption of platform services/products as seamlessly as possible is one of your main KPIs.
What will you need to be successful in this role?
Expertise and strong experience in software development.
Expert in systems thinking and technical design.
Mastery in Node.js Ecosystem.
Mastery in Front-end and hybrid mobile ecosystem
Experienced in distributed systems
Good understanding of Azure Cloud and Container orchestration
You are an advocate of Agile Software Development and DevOps practices
Job Types: Permanent, Full-time
Salary: Up to RM25,000.00 per month
Benefits:
Health insurance
Maternity leave
Opportunities for promotion
Parental leave
Professional development
Schedule:
Monday to Friday
Supplemental pay types:
Yearly bonus
Ability to commute/relocate:
Bangsar South: Reliably commute or planning to relocate before starting work (Required)
Experience:
Principal Engineer (Software Development): 8 years (Preferred)
Distributed systems: 4 years (Preferred)"
Mid Backend/Fullstack Engineer,https://malaysia.indeed.com/rc/clk?jk=fe150422732e5d1d&fccid=221ca870110e13b2&vjs=3,job_fe150422732e5d1d,Access,Kuala Lumpur,"Posted
Posted 13 days ago",,"Sector: Product & Engineering
Expiry Date: 05 November 2023
Job Ref: J9873
Join the Access Family and see how we make software ideas become a reality!
Our core value of Love Work, Love Life, Be You has been central to our success and so we looking for people to join us who share our passion for making things better every day and help us continue to grow. We are the number one UK headquartered software provider in the UK and are forecasted to grow to a global population of over 12,000 employees by 2026.
What are we all about?
At Access, we love software and how technology never stays the same. It's this passion that drives us to work closely across sectors to understand the business needs of our customers - from the Hospitality sector, to Manufacturing industry, to Not for Profit to Construction, and many more. We're passionate about helping our customers stay one step ahead of the challenges facing their industry and business, currently helping over 60,000 customers to have the freedom to do more.
About us:
You will be working on our product - Fathom. Fathom is transforming the way people create beautiful performance reports and access timely business insights. We helped thousands of advisers and business owners around the world to make better business decisions. We are looking for a NET Developer, someone who is passionate about building and scaling the backbone of a modern cloud application and who wants to work with a team dedicated to doing it the right way. We are working on complex scaling, quality and performance issues and utilizing a range of interesting technology and approaches (eg. queues, caching, logging, authorization, identity, functions as a service (FaaS), platform as a service (PaaS)) to help bring our vision to fruition.
In addition to working on the platform, there are also customer facing features to implement and maintain. Our work here includes rendering visualizations, integrations with other systems, coding accounting concepts, and general number-crunching. Our current team is dedicated to promoting clean architecture, developing using SOLID principles, implementing TDD where appropriate and utilizing pair programming. Quality and long-term sustainability are our guiding principles.
This is a talented group of designers, engineers, business analysts and product specialists who love to collaborate, including people who are recognized as leading practitioners in their respective crafts. This is an opportunity to join them and contribute to the quality, value and architecture of a modern web application in a period of rapid growth. We love you to be that person and help us build on this foundation.
Day-to-day, you will:
Implementing an exception logging framework for use across all our sites
Participating in QA through peer code reviews
Fixing a bug discovered by a customer
Collaborating with design and front-end teams on a new reporting component
Integrating with other applications through their APIs
Practicing TDD and ensuring we have appropriate coverage
Improving the performance of an SQL query
Your skills and experiences might also include:
Minimum 3 years experience as a software developer
Experience in C# and with the .NET framework; our technology stack covers SQL, C#, .Net Core, WebAPI, Signalr, Javascript frameworks
A practical understanding of test-driven development methodologies, SOLID principles and clean architecture.
Experience with Azure is helpful but not required (Azure functions, logic apps, Redis, CosmosDB, Service Bus etc.)
A degree in Computer Science/Engineering or related disciplines is helpful but not required.
English proficiency level
What does Access offer you?
We are a growing software company, and we deliver on what we say we do! We take the development of our people very seriously and we will work with you to carve out your success plan and an opportunity to accelerate your career and make a real difference. On top of a competitive salary, our wellbeing days taking you to 25 days leave a year and a health contribution you'll also be able to choose from a range of benefits to suit you. We pride ourselves on being an organization that gives back so you'll also have 3 charity days you can take to support something that matters to you.
At Access we all about helping everyone Love Work and Love Life. Why? Because we believe people can only be their best when they can be themselves. So, if you are excited about this role, but your past experience doesn't match perfectly, we still love to hear from you. You might just be whom we are looking for.
We love the fact that we all different. We believe by having more diverse perspectives at work improves how we run our business, helps us to better support our customers, and when you think about it, it just more fun!
What holding you back? Come and be part of our Amazing Access Family!
Love Work. Love Life. Be You."
Senior Front End Developer - Mandarin speaker,https://malaysia.indeed.com/company/Smartrend-Recruitment-&-Consultancy/jobs/Front-End-Developer-67dd7e160f9cfa02?fccid=997a96c651134373&vjs=3,job_67dd7e160f9cfa02,Smartrend Recruitment & Consultancy,Kuala Lumpur,"Employer
Active 3 days ago","RM 7,000 a month","Job Requirements:
1. At least 2 years working experience.
2. REACT is priority skill, NODE.JS is bonus in skill.
3. Must got developing project before using NODE.JS or REACT.
4. JAVASCRIPT and GRAPHQL will be an advantage.
5. Excellent oral, written, and interpersonal communication skills in English.
6. Hands on full stack experience is highly preferred.
Job Description:
1. Developing and maintaining web applications
2. Building APIs and handling data management
3. Collaborating with the team to design and launch new features
4. Participating in code reviews and providing feedback to improve the codebase
5. Debugging and fixing issues in the web application
6. Working with cloud services
7. Utilizing version control and collaborating with team members on code changes
8. Writing automated tests to ensure the reliability of the application
9. Collaborating with the product and design teams to understand and implement business requirements
10. Writing documentation to describe the functionality and usage of the application
Job Type: Full-time
Salary: RM7,000.00 per month
Schedule:
Monday to Friday
Ability to commute/relocate:
Kuala Lumpur: Reliably commute or planning to relocate before starting work (Required)
Language:
Mandarin (Preferred)"
Fullstack Developer,https://malaysia.indeed.com/rc/clk?jk=594bae6841751e79&fccid=f8b265243da9f9d7&vjs=3,job_594bae6841751e79,Randstad,Kuala Lumpur,"Posted
Posted 7 days ago","RM 84,000 - RM 120,000 a year","Fullstack Developer
Work life balance
Fun & Dynamic culture
AI focused projects

about the company

Your future employer is a pioneering tech company at the forefront of AI and blockchain innovation, revolutionizing these domains and driving technological advancements in the country.

about the job

The position entails working on both the front-end and back-end of a software application and system. You will be working in an agile team environment
Key Responsibilities
Build and collaborate with the engineering team on fullstack development
Work closely with the lead, and other team members
Design & implement resilient and scalable applications
Participate in code reviews to maintain a high-quality code culture
Follow best practices for all aspects of the software development lifecycle
Design and implement the user interface of web applications
Build and maintain APIs (Application Programming Interfaces) that allow the front-end and back-end to communicate
Continuously optimize applications for speed, scalability, and efficiency. Identify and address bottlenecks and improve resource utilisation
about the manager / team

This role is for you if you enjoy and are passionate in the AI domain; working within a young and driven team, and working in a company where support is given to help employees to achieve their full potential in their career.

skills & experience required
A Bachelor's degree on Computer Science
3+ years as a Software Engineer (Laravel, PHP, Reactjs, TypeScript)
Great verbal and written communication skills horizontally and vertically
Proven ability to ship beautiful, stable and high-performance applications from start to finish
Used common tools for software development (Git, Slack, JIRA)
If you share our enthusiasm for the AI and blockchain domains, are energized by innovation, and seek a confidential conversation, we invite you to share your updated CV or contact us.

Desiree Mu | desiree.mu@randstad.com.my | 016 805 7070"
Senior Software Developer (iOS Swift),https://malaysia.indeed.com/rc/clk?jk=cd04c494c8e354f9&fccid=4b841d912d46e4fd&vjs=3,job_cd04c494c8e354f9,Luxoft,Kuala Lumpur,"Posted
Posted 10 days ago",,"Project Description
Our Client a leading bank in Asia with a global network of more than 500 branches and offices in 19 countries and territories in Asia Pacific, Europe and North America are looking for Data Engineers .

The Technology and Operations function is comprised of five teams of specialists with distinct capabilities: business partnership, technology, operations, risk governance and planning support and services. They work closely together to harness the power of technology to support our physical and digital banking services and operations. This includes developing, centralising and standardising technology systems as well as banking operations in Malaysia and overseas branches.

The client has more than 80 years of history in the banking industry and is expanding its footprint in Malaysia.
The selected resource will be working in a newly setup technology centre located in Kuala Lumpur as part of Technology and Operations to deliver innovative financial technology solutions that enable business growth and technology transformation.
Responsibilities
Maintain existing IOS app and develop new IOS app application based on the given technical and system design specification
Responsible for business requirement gathering and analysis
Design, develop, test and implement applications
Identify and solve complex problems using all available methods and resources
Performs complex data processing and analysis regularly to provide informative report for decision
Skills
Must have
6-9 years of IOS app development experience using Swift
Understanding of fundamental iOS APIs, frameworks, capabilities, UI styles, and paradigms
Demonstrated best practices in the implementation of front-end UI and UX
Solid knowledge of OOP principles, Design Patterns, Algorithms, Multithreading, and data structures
Knowledge with RESTful web services and JSON/XML
Working knowledge of numerous third-party SDKs and integrations
Previous experience and a willingness to work with the Agile software development methodology in a fast-paced, iterative, and multi-functional setting with contributors from various backgrounds, talents, and locations
Nice to have
Banking domain experience is preferred but not required
Good-to-have: CI/CD for mobile build deployment, DevOps, Agile practices.
Good-to-have: Fastlane, Firebase
Languages
English: C1 Advanced
Seniority
Senior
Relocation package
If needed, we can help you with relocation process.
Vacancy Specialization
iOS (Objective-C/Swift)
Ref Number
VR-100715"
Full Stack Engineer (.net),https://malaysia.indeed.com/rc/clk?jk=11b454e44ee79473&fccid=6539cceeb2393466&vjs=3,job_11b454e44ee79473,ABOD Technology Services (M) SDN. BHD.,Bukit Jalil,"Posted
Posted 13 days ago",,"Job Description
We are seeking passionate Full Stack Developers to join our dynamic team at ABOD Technology Services. As a Full Stack Developer, you will play a crucial role in developing and maintaining our web applications and ensuring they deliver an exceptional user experience. You will work closely with cross-functional teams to design, develop, and deploy innovative software solutions.

Responsibilities:
Collaborate with product managers and stakeholders to understand and translate project requirements into technical specifications.
Design, develop, and implement scalable and maintainable web applications using modern programming languages and frameworks.
Write clean, efficient, and well-documented code following industry best practices.
Conduct thorough testing and debugging for software quality and reliability.
Optimize applications for speed and scalability.
Collaborate with front-end and back-end developers to integrate user-facing elements with server-side logic.
Stay updated with emerging technologies and industry trends, continuously improving technical skills.
Mentor and guide junior developers.
Implement processes for technical domains like source control, code review, CI/CD, and testing.
Work on database design and ERD.
Oversee the growth of the technical team in mindset, skillset, and career.
Participate in technical solutioning sessions, preparing groundwork for implementation.
Requirements:
Bachelor's Degree/Post-Graduate Diploma/Professional Degree in Computer Science / Information Technology / Information Business or equivalent.
Having a Github profile, a portfolio website or anything similar to showcase your skills and experience is an added advantage.
At least 3 - 5 years of experience in the related field.
Advanced knowledge in some or all of the following programming languages/technologies: C#, .NET Core, HTML, Javascript, CSS, MVC Razor, Java, Spring Boot, JBoss BPM, SQL Server, Oracle DB.
Intermediate knowledge in the following programming languages/technologies: Angular, Mobile development
Good understanding of OOP.
Good understanding of RESTful services.
Experience managing a project and leading a team as a technical team lead will be an advantage.
Experience in designing solutions.
Experience in system implementation and development.
Immediate availability is highly preferred.

Please note that this is a Hybrid work position as business and on-site meetings are required from time to time within the Bukit Jalil vicinity, other locations within Kuala Lumpur and Selangor depending on work requirement.


Interested candidates please submit your application through Jobstore"
Full Stack Developer (.net),https://malaysia.indeed.com/rc/clk?jk=bba87af937f29737&fccid=6539cceeb2393466&vjs=3,job_bba87af937f29737,ABOD Technology Services (M) SDN. BHD.,Bukit Jalil,"Posted
Posted 13 days ago",,"Job Description
We are seeking passionate Full Stack Developers to join our dynamic team at ABOD Technology Services. As a Full Stack Developer, you will play a crucial role in developing and maintaining our web applications and ensuring they deliver an exceptional user experience. You will work closely with cross-functional teams to design, develop, and deploy innovative software solutions.

Responsibilities:
Collaborate with product managers and stakeholders to understand and translate project requirements into technical specifications.
Design, develop, and implement scalable and maintainable web applications using modern programming languages and frameworks.
Write clean, efficient, and well-documented code following industry best practices.
Conduct thorough testing and debugging for software quality and reliability.
Optimize applications for speed and scalability.
Collaborate with front-end and back-end developers to integrate user-facing elements with server-side logic.
Stay updated with emerging technologies and industry trends, continuously improving technical skills.
Mentor and guide junior developers.
Implement processes for technical domains like source control, code review, CI/CD, and testing.
Work on database design and ERD.
Oversee the growth of the technical team in mindset, skillset, and career.
Participate in technical solutioning sessions, preparing groundwork for implementation.
Requirements:
Bachelor's Degree/Post-Graduate Diploma/Professional Degree in Computer Science / Information Technology / Information Business or equivalent.
Having a Github profile, a portfolio website or anything similar to showcase your skills and experience is an added advantage.
At least 3 - 5 years of experience in the related field.
Advanced knowledge in some or all of the following programming languages/technologies: C#, .NET Core, HTML, Javascript, CSS, MVC Razor, Java, Spring Boot, JBoss BPM, SQL Server, Oracle DB.
Intermediate knowledge in the following programming languages/technologies: Angular, Mobile development
Good understanding of OOP.
Good understanding of RESTful services.
Experience managing a project and leading a team as a technical team lead will be an advantage.
Experience in designing solutions.
Experience in system implementation and development.
Immediate availability is highly preferred.

Please note that this is a Hybrid work position as business and on-site meetings are required from time to time within the Bukit Jalil vicinity, other locations within Kuala Lumpur and Selangor depending on work requirement.


Interested candidates please submit your application through Jobstore"
Senior Full Stack Developer (.net),https://malaysia.indeed.com/rc/clk?jk=157198b7a22b098b&fccid=6539cceeb2393466&vjs=3,job_157198b7a22b098b,ABOD Technology Services (M) SDN. BHD.,Bukit Jalil,"Posted
Posted 13 days ago",,"Job Description
We are seeking passionate Full Stack Developers to join our dynamic team at ABOD Technology Services. As a Full Stack Developer, you will play a crucial role in developing and maintaining our web applications and ensuring they deliver an exceptional user experience. You will work closely with cross-functional teams to design, develop, and deploy innovative software solutions.

Responsibilities:
Collaborate with product managers and stakeholders to understand and translate project requirements into technical specifications.
Design, develop, and implement scalable and maintainable web applications using modern programming languages and frameworks.
Write clean, efficient, and well-documented code following industry best practices.
Conduct thorough testing and debugging for software quality and reliability.
Optimize applications for speed and scalability.
Collaborate with front-end and back-end developers to integrate user-facing elements with server-side logic.
Stay updated with emerging technologies and industry trends, continuously improving technical skills.
Mentor and guide junior developers.
Implement processes for technical domains like source control, code review, CI/CD, and testing.
Work on database design and ERD.
Oversee the growth of the technical team in mindset, skillset, and career.
Participate in technical solutioning sessions, preparing groundwork for implementation.
Requirements:
Bachelor's Degree/Post-Graduate Diploma/Professional Degree in Computer Science / Information Technology / Information Business or equivalent.
Having a Github profile, a portfolio website or anything similar to showcase your skills and experience is an added advantage.
At least 3 - 5 years of experience in the related field.
Advanced knowledge in some or all of the following programming languages/technologies: C#, .NET Core, HTML, Javascript, CSS, MVC Razor, Java, Spring Boot, JBoss BPM, SQL Server, Oracle DB.
Intermediate knowledge in the following programming languages/technologies: Angular, Mobile development
Good understanding of OOP.
Good understanding of RESTful services.
Experience managing a project and leading a team as a technical team lead will be an advantage.
Experience in designing solutions.
Experience in system implementation and development.
Immediate availability is highly preferred.

Please note that this is a Hybrid work position as business and on-site meetings are required from time to time within the Bukit Jalil vicinity, other locations within Kuala Lumpur and Selangor depending on work requirement.


Interested candidates please submit your application through Jobstore"
Senior Fullstack Engineer (ReactJS + Java),https://malaysia.indeed.com/rc/clk?jk=267950d037734f33&fccid=f8b265243da9f9d7&vjs=3,job_267950d037734f33,Randstad,Kuala Lumpur,"Posted
Posted 9 days ago","RM 14,000 - RM 16,000 a month","about the company
your future employer, a global paint and coatings leader with 64,000 employees, emphasizes innovation, superior service, and distinctive distribution to serve professional, industrial, commercial, and consumer customers worldwide. The company offers a renowned portfolio of branded and private-label products, primarily sold through 5,000+ company-operated stores in North America and select international locations. Additional products are distributed through various channels, including mass merchandisers, hardware stores, and industrial distributors across continents. They also delivers specialized solutions for construction, industrial, packaging, and transportation markets in over 120 countries.

about the role
Collaborate with UX/UI designers for visually appealing interfaces.
Develop responsive UI components with React.js.
Ensure cross-browser compatibility and mobile responsiveness.
Implement state management using Redux or context API.
Create reusable and modular UI components.
Optimize components for performance.
Architect and develop microservices with Java Springboot.
Design and maintain SQL or NoSQL databases.
Write unit tests and conduct thorough testing.
Optimize application performance.
Implement robust security measures and ensure compliance.
Create and maintain technical documentation.
Collaborate with cross-functional teams in Agile methodologies.
Research and stay updated on new technologies.
Handle project management and mentor/coach developers.
Act as a Technical Expert for critical production problems.

prerequisites
Over 5 years of Java and Spring Boot experience with strong knowledge of JEE, JAX-RS, ORM, and design patterns.
Extensive experience in RESTful services, APIs, and microservices, particularly in Cloud-Native architecture.
Proficiency in JavaScript frameworks like React, Vue, and Node.js, with a robust portfolio as a React.js Developer.
Familiarity with front-end build tools (e.g., Webpack, Babel) and API/event-driven systems.
Hands-on expertise with Kubernetes, container orchestration, and Integration platforms (e.g., Azure Service Bus, RabbitMQ, Kafka).
Cloud technology experience, preferably in Azure, including vendor integrations and container security.
Application Performance Management knowledge (e.g., DynaTrace).
Experience in software debugging, RDBMS, NOSQL databases, schema design, and test case development.
what's in it for you?
13th month salary
Performance bonus
Hybrid working arrangement, office at KL
Medical Insurance (also for dependents)
Optical and dental
Full health check up
Inpatient & outpatient
Annual leave, medical leaves, paternity leaves, maternity leaves
Regional and global exposure

how to apply:

Kindly click on the appropriate link to apply. Alternatively, you can send your resume to me at nicole.hua@randstad.com.my for a confidential chat. Please include ""Senior Fullstack Engineer - ReactJS + Java"" in the subject line.

Nicole Hua
Randstad Malaysia | nicole.hua@randstad.com.my"
Web Programmer,https://malaysia.indeed.com/rc/clk?jk=ce1be7ae6c1421b1&fccid=410418509f3b6589&vjs=3,job_ce1be7ae6c1421b1,JoyGlob,Kuala Lumpur,"Posted
Posted 14 days ago",,"Who is Joy Glob?
Joy Glob is an international comprehensive game creative services provider based in KL, Malaysia. Since its inception, it has been deeply engaged in the game industry, providing integrated services such as social media marketing, ads creative, player support and localization for global game products.

What is the role?
As a Web Programmer, you will be responsible for designing and developing visually appealing and user-friendly websites for the organization.

Develop and maintain websites using HTML, CSS, JavaScript, and relevant technologies.
Collaborate with designers to implement web designs for a great user experience.
Write clean, documented code following best practices.
Optimize websites for performance and SEO.
Troubleshoot and ensure cross-browser compatibility.
Stay updated on industry trends and recommend improvements.
Work with cross-functional teams.

Who are we looking for?
If you are passionate about programming with a keen eye for visual elements, we’d love to speak with you!
Bachelor's degree in Computer Science, Information Technology, or a related field (or equivalent work experience).
Proven experience as a web developer with a strong portfolio of past projects.
Proficiency in HTML, CSS, JavaScript, and relevant front-end libraries/frameworks (e.g., React, Angular, Vue.js).
Experience with back-end technologies and databases (e.g., Node.js, PHP, MySQL, MongoDB).
Familiarity with version control systems (e.g., Git) and code collaboration tools.
Knowledge of responsive design principles and mobile-first development.
Understanding of web security best practices.
Strong problem-solving and communication skills."
Frontend Engineer,https://malaysia.indeed.com/company/W-Generation-Trading/jobs/Front-End-Developer-4b05f87dc9661932?fccid=2f1639d116fceff4&vjs=3,job_4b05f87dc9661932,W Generation,Kuala Lumpur,"Employer
Active 9 days ago","RM 3,500 - RM 6,000 a month","Position : Frontend Engineer
Salary : RM 3,500 - RM 6,000
Location : Tropicana Garden
Working Hours : Mon – Fri (10am – 7pm)
We are seeking talented front-end developers with a strong passion for design to join our team. As a front-end developer, you will be responsible for creating visually appealing, user-friendly websites that align with our clients' needs and expectations.
Your primary duties will include optimizing web pages for maximum efficiency, maintaining brand consistency across all web pages, and ensuring alignment with user experience requirements. You will work collaboratively with back-end developers, graphic designers, and user experience designers to ensure seamless integration of all elements of web creation.
Tech Stack
Angular
TypeScript,
HTML/CSS.
Job Scope
Developing, testing, and deploying responsive web applications using Angular and related technologies.
Collaborating with the design team to implement visually appealing and intuitive user interfaces.
Working with backend developers to integrate the frontend and backend systems using RESTful APIs.
Writing and maintaining clean, reusable, and efficient code.
Optimizing the performance of the application and ensuring cross-browser compatibility.
Implementing security best practices to ensure the security of user data and transactions.
Staying up to date with the latest frontend technologies and best practices.
Requirements
At least 3 years of experience in frontend development.
Proficient in Angular and related technologies, such as TypeScript, and HTML/CSS.
Familiarity with UI/UX design principles and tools such as Figma, Sketch, or Adobe XD.
Strong understanding of web technologies, such as HTTP, RESTful APIs, and JSON.
Experience with version control systems such as Git.
Understanding of software development principles such as SOLID, TDD, and design patterns.
Ability to write clean, modular, and testable code.
Strong problem-solving skills and ability to work independently or as part of a team.
Excellent communication and interpersonal skills.
Experience in building system that has compliance with relevant security regulations and standards, such as PCI DSS or GDPR is a plus.
Job Types: Permanent, Full-time, Fresh graduate
Salary: RM3,500.00 - RM6,000.00 per month
Benefits:
Health insurance
Maternity leave
Opportunities for promotion
Parental leave
Professional development
Vision insurance
Schedule:
Monday to Friday
Supplemental pay types:
Retention bonus
Yearly bonus
Ability to commute/relocate:
Kuala Lumpur: Reliably commute or planning to relocate before starting work (Required)
Experience:
related: 1 year (Preferred)
Language:
Chinese (Preferred)"
Front-end Developer,https://malaysia.indeed.com/rc/clk?jk=d77b5173701f9b4e&fccid=f8b265243da9f9d7&vjs=3,job_d77b5173701f9b4e,Randstad,Kuala Lumpur,"Posted
Posted 14 days ago","RM 5,000 - RM 11,000 a month","about the company
The company is a well established multinational software company.

about the job
Explore new technologies for frontend which benefits the projects
Maintain existing projects’ enhancements
Migrate legacy frontend to newer stack if required

requirements
BSc Degree in Multimedia or Computer Science
Either frontend stack is good, must code on day-to-day work
Last 2 years of frontend stack (Angular or React) work experiences
Proven in developing reputable projects/products using the stack
Proven capability to develop from bottoms-up
Experiences in developing complex web applications frontend
Experiences with unit testing and integration testing
Good with Mobile First or Responsive web developments
Good business acumen and able to understand the business domain easily
Good interpersonal skills, leaderships and written/reading/communications skills (English, Malay)
Dynamic team player

To apply

To apply, kindly click on the appropriate link. Alternatively, you can send your latest CV to us by email or give us a call for a confidential discussion.

Juliet Chui | Randstad | 017 480 3665 | juliet.chui@randstad.com.my"
ReactJs Developer,https://malaysia.indeed.com/rc/clk?jk=050caae4b08a7674&fccid=b1c833366476c2fe&vjs=3,job_050caae4b08a7674,JAC Malaysia,Kuala Lumpur,"Posted
Posted 14 days ago",,"Contract type:
Permanent

Location:
Kuala Lumpur

Specialisation:
Banking & Financial Services / Insurance

Reference:
PR/156036

Contact details:
Emmanuelle Lois

Contact email:
emmanuelle.lois@jac-recruitment.com

Job published:
October 05, 2023 17:10

Responsibilities:
Build, develop and implement highly responsive user Interface(s) using React.JS and TypeScript and/or other programming languages as needed
Develop API integrations and/or 3rd party integrations as needed
Work on enriching and expanding the capabilities of our applications UI
Advocate for the usability of the UI throughout the full life cycle of the product
Stay up to date with modern UI developments, tools and frameworks
Monitor, track and improve front-end performance where needed.
Keep an eye on, investigate and resolve cases of software abnormalities.
Identify and resolve any interface software and debugging application codes.
Closely cooperate with other Developers in order to brainstorm creative ideas, future steps and applications.
Ensure cross-platform ability and mobile responsiveness of web applications developed and maintained
Work effectively alongside designers for web application features and functionalities
Adhere to professional coding methodologies and standards
Staying up to date with developments in web applications, approaches and architectures
Ensure performance, scalability, security, and reliability when developing web applications
Ensure high coding standards, documentation, code versioning and code deployment methodologies and tools are used across all web projects
Nice to have:
Experience in Customer Area development will be considered an advantage
Experience in the financial industry will be considered an advantage
Experience in React Native will be considered an advantage
Skills and Qualifications:
Fluency in English language, both written and verbal
University degree in Computer Science, Computer Engineering, Information Technology or equivalent field.
At least 3 years of experience working with an online-first business (Forex, Gaming, e-commerce etc.) as a React.Js Developer.
Deep knowledge of JavaScript, CSS, HTML and other Front-End languages and frameworks.
A strong knowledge of React tools and Interface design.
Familiarity with technical SEO and Web optimization techniques
Experience with Github and version control, SaaS deployment tools and Cloud solutions
Experience with Web Components, Email automation and marketing
#LI-JACMY
#countrymalaysia"
